id,name,host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6611557,GC Bushwick First Floor 4 Bedroom,21823,Greg,Brooklyn,40.68781,-73.91421,Entire home/apt,300,3,18,6/5/2019,0.45,3,217
33709466,Sonder | Stock Exchange | Restful Studio + Laundry,219517861,Sonder (NYC),Manhattan,40.70751,-74.01059,Entire home/apt,214,2,1,6/9/2019,1,327,319
32160052,Full Floor Of A Luxe Brooklyn Townhouse W. Garden!,124506693,Beautiful Brooklyn,Brooklyn,40.6751,-73.953,Private room,71,2,9,7/1/2019,3.38,1,223
31881336,New large beautiful room with private bathroom,5704932,Victor,Bronx,40.86566,-73.88748,Private room,65,2,6,6/25/2019,1.18,3,77
29858389,Cozy one bedroom apt near Central Park,78482422,Esperanza,Manhattan,40.79,-73.94728,Entire home/apt,160,2,11,6/23/2019,1.49,1,0
27055213,Cozy Brooklyn Studio in Williamsburg (Graham L),7825844,Courtney,Brooklyn,40.71603,-73.9409,Entire home/apt,128,5,0,,,1,35
28252786,Private Modern 2 bedroom in the heart of Flatbush,296491,Ely,Brooklyn,40.61565,-73.96602,Entire home/apt,149,2,22,7/7/2019,2.22,2,83
1934804,3 Story Brooklyn House - Sleeps 10!,10012421,Deborah,Brooklyn,40.69356,-73.96744,Entire home/apt,750,3,32,5/19/2019,1.66,1,141
18391905,"Huge, One of A Kind, Artsy Loft in Greenpoint",501456,Aaron,Brooklyn,40.73312,-73.95754,Entire home/apt,299,2,76,6/23/2019,3.11,4,0
12087608,Luxury finished MIDTOWN 1 Bed Apt.,43483337,Alex,Manhattan,40.75547,-73.99501,Entire home/apt,170,5,0,,,1,0
25669472,"Modern, comfy studio apartment",121851703,Mo,Queens,40.72105,-73.73444,Entire home/apt,25,1,45,7/1/2019,3.37,2,292
24037479,Quiet 1Bed Studio in heart of East Village,16094075,Christopher,Manhattan,40.72578,-73.98763,Entire home/apt,119,3,8,5/22/2019,0.58,1,41
29391852,Room in heart of Bushwick with private entrance,131305000,David,Brooklyn,40.69552,-73.91165,Private room,65,3,16,6/17/2019,1.82,1,74
20016469,Quaint Nolita Apartment,45374780,Zal,Manhattan,40.72008,-73.99612,Private room,95,3,0,,,1,0
9728739,Luxury private room near Times Sqr,27163319,Stefano,Manhattan,40.76444,-73.98728,Private room,120,5,0,,,1,8
13979694,Cozy comfortable room near LGA&JFK#2,82367658,John,Queens,40.69054,-73.82185,Private room,38,3,19,6/17/2019,0.55,5,278
32237240,Sonder | Stock Exchange | Dreamy 2BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,40.70649,-74.01227,Entire home/apt,377,2,15,6/21/2019,3.52,327,273
32664634,Be happy in NYC everything closet to you,194804585,Ines,Queens,40.75245,-73.88586,Private room,55,3,4,6/27/2019,4,2,61
35685857,NEW! CHARMING 2 BEDROOM APARTMENT IN MANHATTAN,78424147,Catherine,Manhattan,40.84344,-73.93967,Entire home/apt,210,5,2,7/1/2019,2,1,354
25012966,Comfy quiet 2BR in Manhattan 25mins to Time-square,9177778,Kana,Manhattan,40.71339,-73.98684,Entire home/apt,139,3,47,6/23/2019,3.45,1,28
30389066,"Light-filled Chelsea 1BR w/ Balcony, Gym, Doorman by Blueground",107434423,Blueground,Manhattan,40.73786,-73.9977,Entire home/apt,358,30,0,,,232,322
18548561,"Sunny & Spacious 1BR w/Porch, W/D, Huge Kitchen",7445657,Parry,Brooklyn,40.70565,-73.94791,Entire home/apt,140,3,7,4/8/2018,0.27,1,0
22576120,"Cozy, Glamorous: A Hide-away Seaside Private Room",162430220,Raymond,Queens,40.77639,-73.84392,Private room,80,1,0,,,1,0
13893494,Idyllic Two Bedroom Apt in the heart of Chelsea,2700098,Kendall,Manhattan,40.73938,-74.00002,Entire home/apt,350,3,6,5/29/2017,0.17,1,0
21175160,Sunny park view room in Harlem brownstone,8637211,Judie And Steven,Manhattan,40.81821,-73.94746,Private room,85,30,53,6/23/2019,2.49,4,309
14417576,"Best View, Great Location, Concierge, Gym, Lounge",57910970,Adora,Manhattan,40.71097,-74.01397,Entire home/apt,180,1,36,5/9/2017,1.05,1,0
2848235,Perfect room for one in beautiful home,13649613,"Rossy,  Carmen And Juan",Bronx,40.85711,-73.91594,Private room,44,2,135,6/16/2019,2.13,4,70
19389911,Spacious and Clean Private Bedroom in NYC,5612625,Andy,Manhattan,40.79503,-73.96715,Private room,95,1,55,5/24/2018,2.23,1,0
8506745,Comfy Bed in Clinton Hill Loft,44037475,Hannah,Brooklyn,40.6924,-73.96042,Shared room,29,8,41,2/26/2019,0.89,4,53
25225344,Studio Apartment in the Heart of Manhattan!,190589224,Damian,Manhattan,40.76272,-73.98898,Entire home/apt,130,1,12,3/17/2019,0.87,1,0
35189052,Beautiful Brooklyn Brownstone next to Park,26620387,Louise,Brooklyn,40.66737,-73.9747,Entire home/apt,945,4,0,,,1,19
12949840,Remodeled Brand New Brooklyn Apartment,1386468,Jane Anne,Brooklyn,40.6898,-73.91774,Entire home/apt,124,2,104,6/26/2019,2.75,1,237
9720768,"Midtown Times Square bright room, private bath",31626212,Troy,Manhattan,40.75699,-73.98493,Private room,125,3,141,6/22/2019,3.29,5,226
28368404,Penthouse living 1 single room 4 a night or 2!!!,125320407,Sata,Queens,40.70507,-73.80424,Private room,225,1,1,10/7/2018,0.11,5,364
14011511,Private Room Beautiful Apartment,15929157,Christina,Brooklyn,40.67424,-73.88136,Private room,29,30,12,11/1/2018,0.38,3,193
21078963,"Women friendly, spacious loft with private bedroom",59518759,Carissa,Manhattan,40.79483,-73.93478,Private room,90,3,2,10/22/2017,0.09,1,0
9616729,cute and cozy room in brooklyn,49754509,Ornella,Brooklyn,40.68901,-73.95057,Private room,31,2,1,12/30/2015,0.02,1,0
15133972,Friendly and kind!Clean and safe!Best hostel ever!,95958773,Maryna,Brooklyn,40.57608,-73.9614,Shared room,35,1,34,6/1/2019,1.01,3,343
30588681,Private Cozy Room at East Village (Manhattan),75509095,Gia,Manhattan,40.7286,-73.97952,Private room,69,1,35,6/16/2019,4.93,2,98
18274232,PRIVATE BATH next to Central Park!,21380187,Mark,Manhattan,40.76692,-73.98548,Private room,179,2,34,6/23/2019,1.31,1,84
4795029,Morning Side Heights Private Room,24710778,Nick,Manhattan,40.81004,-73.95231,Private room,60,1,1,1/3/2015,0.02,1,0
10525616,Prime Park Slope Apartment,14076423,J,Brooklyn,40.67626,-73.98211,Entire home/apt,175,7,43,8/1/2018,1.07,1,0
1744941,Charming One Bedroom,6544987,Timothy,Manhattan,40.74148,-73.98304,Entire home/apt,100,3,3,9/10/2015,0.05,1,0
18025200,Private Room in quite Elmhurst,123968750,Kathy,Queens,40.73481,-73.88051,Private room,50,3,0,,,1,0
26840133,Oasis I,201824419,Angie,Brooklyn,40.68828,-73.95201,Private room,65,30,22,6/4/2019,1.89,3,365
27613128,Shared room with bunk beds in Bensonhurst,208367810,Dan,Brooklyn,40.60059,-73.98818,Shared room,35,3,2,4/3/2019,0.32,4,50
3429765,Sunny Private Room,16286162,Pat,Bronx,40.86689,-73.85776,Private room,47,2,75,7/5/2018,1.27,4,172
5804170,"Queens,Woodside.NY",30063582,Vic,Queens,40.74905,-73.90185,Private room,37,1,0,,,1,0
29206093,Modern Furnished 1BR in Williamsburg by NÃ”M Stays,732460,NÃ´m,Brooklyn,40.70876,-73.96592,Entire home/apt,120,29,0,,,7,0
15624363,Furnished Bedroom w/Private Bath in BROOKLYN,52894477,Jennifer & Inam,Brooklyn,40.67033,-73.96161,Private room,48,30,3,5/15/2019,0.24,1,136
34173579,Quiet and cozy 1 bedroom apartment,78261482,Petr,Manhattan,40.76085,-73.99222,Entire home/apt,168,3,2,7/1/2019,1.13,2,4
1030254,Large room in Beautiful communal house,1949282,Kyla,Brooklyn,40.69449,-73.91156,Private room,55,2,65,6/5/2019,0.86,5,235
29492381,Private Room in the Heart of NYC. Room 1 of 3.,22463377,Allison,Manhattan,40.74936,-73.97836,Private room,153,1,25,7/3/2019,3.3,3,32
21786337,Master Bedroom in Harlem - 20 min to Midtown!,64837680,Andrea,Manhattan,40.82774,-73.94609,Private room,60,1,1,1/1/2018,0.05,1,0
16498335,Spacious private room Uptown NYC,17713747,Polly,Manhattan,40.85365,-73.93298,Private room,60,15,1,3/3/2017,0.03,3,159
21678001,East Harlem Haven,1743381,Natalie,Manhattan,40.79313,-73.93991,Entire home/apt,108,7,3,12/9/2018,0.16,1,20
24945710,Hey New Yorkers!,169940010,Sergio,Queens,40.70126,-73.90231,Private room,90,1,4,7/29/2018,0.28,1,269
18789421,Peace in Brooklyn,130774685,Edmund,Brooklyn,40.68843,-73.92536,Entire home/apt,125,3,96,7/2/2019,3.87,1,1
8605739,Bedroom in artist apartment,3210447,Caitlin,Brooklyn,40.69784,-73.9284,Private room,45,4,2,11/1/2016,0.05,1,0
35735822,"Great Room! Great Price! 
Can wait to see you !",268198789,Davica,Brooklyn,40.67804,-73.86761,Private room,48,2,1,7/2/2019,1,2,348
11411839,"sunny, cozy room near subway",18873268,Sandy,Brooklyn,40.69586,-73.95026,Private room,75,5,3,9/11/2016,0.08,1,0
21620789,Bedroom (double bed) in a 5BR Apartment,129201757,Lea,Brooklyn,40.71387,-73.94378,Private room,75,3,1,12/11/2017,0.05,1,0
5112761,Master bedroom in Williamsburg,2638171,Renan,Brooklyn,40.71577,-73.94604,Private room,90,3,0,,,1,364
15876032,Great Bedroom in a great location. Fun hosts.,59358,V.Stephan,Manhattan,40.7844,-73.94856,Private room,65,2,42,6/13/2019,1.31,2,0
2644321,"Bright, comfy 1 Bedroom apt in Manhattan",4294396,AngÃ©lique,Manhattan,40.8098,-73.95722,Entire home/apt,83,60,1,1/8/2016,0.02,1,0
21471517,Charming Cozy Bedroom in Bushwick art house,155923396,Kelly,Brooklyn,40.70067,-73.92752,Private room,35,2,22,6/24/2019,1.89,3,29
6672758,Cool Large 3 bedrooms in the heart of East village,2196224,Sally,Manhattan,40.73037,-73.98158,Entire home/apt,197,30,1,3/10/2018,0.06,4,191
13378410,Hamilton Heights Abode,68600221,Victoria,Manhattan,40.82429,-73.95225,Private room,54,7,2,6/18/2017,0.05,1,0
16651519,"Newly renovated 1BR apartment, 25 min to Manhattan",3019912,Michael And Meredith,Brooklyn,40.65944,-73.98898,Entire home/apt,160,30,36,6/10/2019,1.21,1,53
7660252,beautiful and spacious one bedroom.,18953786,Ehsan,Queens,40.7655,-73.92169,Entire home/apt,150,3,21,6/19/2019,0.46,2,349
20927532,Newly renovated garden apartment in brownstone!,1963215,Michael,Brooklyn,40.68227,-73.99948,Entire home/apt,150,30,5,3/6/2019,0.44,1,79
2536005,Bright Room in Battery Park!,9426702,KayCee,Manhattan,40.70657,-74.01676,Private room,91,2,26,7/27/2017,0.44,1,0
34778518,"Cozy Studio in Manhattan, Upper East Side",262244457,Marie,Manhattan,40.77064,-73.95606,Entire home/apt,250,1,7,6/30/2019,4.47,1,188
13668468,"Private room - Manhattan 25min, Prospect Park 5min",29013448,Mari,Brooklyn,40.65668,-73.95969,Private room,42,1,8,8/19/2017,0.22,2,0
31764572,Modern living in semi-industrial setting,78326799,Patrick,Brooklyn,40.68289,-73.9878,Private room,80,1,2,4/7/2019,0.63,1,0
23085504,Jazzy cool sunshine,24796602,Wesly/Jessica,Brooklyn,40.6718,-73.92678,Private room,55,2,34,5/29/2019,1.99,4,341
13658967,Private Room on the East River!,51432814,Miguel,Manhattan,40.7865,-73.94288,Private room,80,3,0,,,1,0
35330965,Luxury 360 City views in Manhattan close to T Sq,170150338,Michael,Manhattan,40.76088,-73.9923,Entire home/apt,550,3,2,6/29/2019,2,1,147
25071113,"Airy, art-filled home in bohemian East Village",104921994,Sunhwa,Manhattan,40.72718,-73.9843,Entire home/apt,128,30,7,5/16/2019,0.5,1,142
14961122,Spacious studio with private garden in Brooklyn,16586817,Giorgia,Brooklyn,40.68381,-73.91776,Entire home/apt,86,4,55,5/31/2019,1.62,1,17
4430819,Prime East Village One Bedroom Apt!,23002143,Amanda,Manhattan,40.72847,-73.98682,Entire home/apt,195,5,3,8/3/2015,0.05,1,0
12254118,Master Bedroom with Balcony in Soho,65979198,Marc,Manhattan,40.72232,-73.99433,Private room,109,7,3,1/3/2017,0.09,1,0
35407072,Brooklyn Apartment/ Guaranteed Perfect Stay,106168229,Daniel,Brooklyn,40.67585,-73.91808,Private room,30,1,1,6/6/2019,0.88,1,34
1343532,Room2 in a Good Vibe Apartment,3239771,Olivia,Brooklyn,40.67275,-73.95144,Private room,40,7,14,3/2/2019,0.2,2,221
13531852,Spacious Comfortable Room Located In East Flatbush,77778146,Andre,Brooklyn,40.63345,-73.94536,Private room,90,1,4,5/9/2018,0.11,8,189
31593677,Modern NYC 2 bedroom apt close to Subway 300#1C,137567864,Johanna,Bronx,40.82421,-73.917,Entire home/apt,99,2,11,6/22/2019,1.94,1,107
11871690,Big Brooklyn bedroom near subway/Prospect Park,9361557,Joe,Brooklyn,40.66275,-73.96122,Private room,65,10,94,8/22/2017,2.4,2,0
13618453,"Luxurious, Spacious, Private Bath, Nice Hosts too",41947929,Connie,Brooklyn,40.67667,-73.94826,Private room,125,1,47,7/1/2019,1.36,2,151
273256,Beautiful bed and bath - Manhattan,1429642,Delia,Manhattan,40.79793,-73.93612,Private room,200,6,0,,,1,0
8408695,15 MIN FROM MANHATTAN,10181589,Jodi,Queens,40.74592,-73.92399,Entire home/apt,95,1,0,,,1,0
9575809,Huge Space in Clinton Hill,49570763,Colin,Brooklyn,40.6943,-73.95896,Entire home/apt,70,1,0,,,1,0
24772376,Cozy private room  in Astoria,16015663,Deniz,Queens,40.77371,-73.91689,Private room,85,3,10,6/4/2019,0.79,1,88
34316785,La Greka (Couch Surfing),109843377,Rubi,Brooklyn,40.67981,-73.91022,Shared room,25,7,0,,,2,88
400466,"Bright Brooklyn Flat w/Park Views, 30 day minimum",1985759,Esther,Brooklyn,40.66009,-73.96237,Entire home/apt,90,30,32,10/11/2016,0.37,1,50
11851288,"spacious 1BR, 15 min to Manhattan",42308954,Tugce,Queens,40.74156,-73.91866,Entire home/apt,110,3,6,3/20/2017,0.16,1,0
7895157,Midtown West Studio,39531775,Mark,Manhattan,40.76449,-73.9934,Entire home/apt,175,3,0,,,1,0
8630185,Bedford Ave N. WBurg Room in 2BR-2,28709982,Sidiq,Brooklyn,40.72014,-73.95496,Private room,89,3,19,5/30/2018,0.42,3,76
17937309,Sunny Apartment in Williamsburg,24258807,Moran& Ori,Brooklyn,40.72052,-73.94098,Entire home/apt,150,8,12,1/4/2019,0.44,1,0
24845976,"""Home sweet Home :) """,187822021,Shany,Queens,40.7645,-73.9238,Entire home/apt,120,30,5,3/9/2019,0.37,1,5
10090735,Studio Apt at the Heart of Chelsea,6772290,Andrew,Manhattan,40.74156,-74.00037,Entire home/apt,175,3,136,6/28/2019,3.18,1,288
5757333,Manhattan Full Apt Next to Subway!,1632428,Matias & Marlana,Manhattan,40.82003,-73.95745,Entire home/apt,350,1,4,4/20/2019,0.08,2,365
34203531,â˜† Times Square- Home Away From Home,444275,Sara And Ronald,Manhattan,40.76521,-73.98986,Entire home/apt,180,3,1,5/21/2019,0.61,1,17
17683202,Amazing Loft. Great light and view!,1721381,Malik,Brooklyn,40.68233,-73.97778,Entire home/apt,180,3,2,4/18/2017,0.07,1,0
29852201,Lothlorien,224513581,Gaia,Brooklyn,40.67759,-73.9106,Private room,30,7,2,12/18/2018,0.26,2,250
15381675,"DESIGN, COLOR, MODERN, LIGHT!!! COOK'S KITCHEN!!!",98341498,Gabriel,Brooklyn,40.6886,-73.91209,Entire home/apt,150,4,77,5/28/2019,2.45,1,258
24491450,Greenpoint Delight,4831440,Caroline,Brooklyn,40.72152,-73.94945,Entire home/apt,100,4,12,6/23/2019,0.92,1,0
9415109,Quiet modern space,48816743,Wesley,Brooklyn,40.69856,-73.94368,Entire home/apt,142,2,18,1/2/2017,0.44,1,0
20714517,Brooklyn Palace,139623237,Audra,Brooklyn,40.61802,-73.92866,Private room,30,2,13,5/31/2019,0.59,1,292
4730857,West Village Gorgeous Chic 1BR Apt,24429897,Roger,Manhattan,40.73552,-74.00521,Entire home/apt,299,5,0,,,1,0
28214275,Quiet Room in Beautiful Historic Bed Stuy,1337630,Bobbi,Brooklyn,40.68673,-73.9248,Private room,100,3,1,9/25/2018,0.1,1,0
23593409,Chic + Relaxing Vibe + Close to Subway,12881634,Olivia,Brooklyn,40.68221,-73.92614,Entire home/apt,112,3,43,7/1/2019,2.63,1,29
26326777,Comfy Private LivingRoom steps from Times Square!,162138028,Rex,Manhattan,40.75916,-73.99148,Shared room,96,10,1,10/8/2018,0.11,1,179
310272,"Private Room in Artist's Home, Stapleton, SI",1390555,Jonathan,Staten Island,40.62318,-74.07848,Private room,59,1,50,6/3/2019,0.56,1,352
1410197,Your Furnished Private Apartment,4165498,L.A.,Manhattan,40.79813,-73.93132,Entire home/apt,120,7,64,4/3/2019,0.91,2,184
2532443,LUXURY 2BED CONDO / OUTDOOR STONE TERRACE,4636483,Christina,Brooklyn,40.63747,-74.01153,Private room,52,3,5,6/3/2019,0.11,1,281
24099108,Brooklyn Stay Inn TH,179436298,Nyota,Brooklyn,40.66555,-73.95497,Entire home/apt,100,1,4,6/28/2019,2.26,2,365
4867504,"Quite Room, Private Bath Easy Tra!",10387090,Luis Enrique,Brooklyn,40.6815,-73.91267,Private room,42,30,3,1/2/2016,0.05,5,348
30763950,BRIGHT AND LOFTY IN THE  EAST VILLAGE,363717,Sara,Manhattan,40.72213,-73.98122,Entire home/apt,350,4,2,6/4/2019,1.15,1,127
2454504,Center Park Slope 2 Bedroom Townhouse Apartment,6718172,Sharon,Brooklyn,40.67348,-73.9779,Entire home/apt,189,7,13,6/20/2019,0.39,1,33
32218803,Sonder | Wall Street | Quaint Studio + Kitchen,219517861,Sonder (NYC),Manhattan,40.70658,-74.01036,Private room,200,2,13,6/18/2019,2.81,327,352
265145,Studio sublet in Hell's kitchen,1390947,Akiko,Manhattan,40.76217,-73.98411,Entire home/apt,200,5,8,1/8/2015,0.09,1,0
28716187,Home away from home,216611306,Eme,Queens,40.71378,-73.80796,Private room,50,1,13,4/8/2019,1.46,1,0
24946871,"Beautiful, spacious & well-lit 1BR (Astoria, QNS)",6636303,Alexander,Queens,40.7596,-73.92368,Entire home/apt,125,3,3,6/25/2019,0.26,1,0
21866923,1 bedroom at 190 east 7th street. Doorman,95175637,Curtis,Manhattan,40.72563,-73.98169,Private room,200,1,2,10/28/2018,0.1,1,0
22352661,Modern 1 Bedroom in East Williamsburg,11742675,Malik,Brooklyn,40.7078,-73.94619,Entire home/apt,135,1,24,6/27/2019,1.42,2,36
9739888,One room in a 4 bedroom apaprtment.,50252837,Abhinaya,Manhattan,40.81656,-73.95725,Private room,45,1,0,,,1,0
33428109,Spacious bedroom in the heart of the West Village,23020619,Lorenzo,Manhattan,40.73587,-74.0043,Private room,70,2,3,4/28/2019,1.22,2,128
32546286,LOVELY SUITE IN A HISTORIC BROWNSTONE NEAR SUBWAY.,159587137,Wene,Brooklyn,40.68995,-73.9675,Entire home/apt,220,3,0,,,2,159
4752659,Enjoying New York like a local. Share my Apartment,24525377,Jin,Manhattan,40.72513,-73.98064,Private room,125,1,73,8/25/2018,1.51,1,154
32308362,Quiet Mid-Century Modern Apartment,99763169,Ashlin,Manhattan,40.77995,-73.98464,Entire home/apt,220,2,3,4/29/2019,0.62,1,36
7113393,King size Bed/room in 2 Bed Apt in E.Williamsburg,26998839,Shahar,Brooklyn,40.70675,-73.93909,Private room,85,11,7,9/17/2016,0.14,2,316
784170,"HUGE, SUNNY ROOM, BLOCK 4RM TRAIN!",430188,Pam,Brooklyn,40.70719,-73.95228,Private room,100,20,1,6/10/2014,0.02,6,214
32641909,Amazing One bedroom step away from Time SQ/73C,48146336,Irina,Manhattan,40.76237,-73.99202,Entire home/apt,160,30,1,5/18/2019,0.58,20,332
3826037,Location Little Lapa ( only female ),3250450,Petya,Queens,40.76577,-73.91471,Private room,39,30,9,7/26/2018,0.19,18,237
8442642,Private Bath/Master Bedroom Astoria,1411399,Carlos,Queens,40.76799,-73.91234,Private room,109,1,2,5/12/2016,0.04,5,138
845362,Perfect 750 SF W. Village 1 Bedroom,4413463,Carolyn,Manhattan,40.73574,-74.00056,Entire home/apt,250,7,0,,,1,0
3339205,Updated 1 bedroom heart of Chelsea,15689833,Whitney,Manhattan,40.74259,-74.00128,Entire home/apt,160,4,11,1/2/2017,0.18,1,1
20793502,Beautiful Private Bedroom with Balcony,27534002,Mauro,Brooklyn,40.69154,-73.93191,Private room,95,1,87,6/30/2019,3.91,1,31
34665824,New York sleeping share Couchsurfer & Backpacking,38483415,Florentino,Manhattan,40.79952,-73.94592,Shared room,75,1,0,,,4,365
4765631,Sunny Room- Prospect Heights- Bklyn,24587292,Rania,Brooklyn,40.67507,-73.96092,Private room,60,7,0,,,2,0
19952847,Spacious 2 BDR APT BROOKLYN Sleeps 8!,129646758,Sherry  W  X,Brooklyn,40.64323,-73.95086,Entire home/apt,95,2,43,7/1/2019,1.97,2,338
20607819,"1,600sq ft modern duplex in new harlem brownstone",147118920,Harlem,Manhattan,40.80924,-73.93873,Entire home/apt,172,2,63,6/19/2019,2.78,1,0
8738025,An Exquisite Private Bedroom.,44508730,Cadet,Brooklyn,40.65973,-73.94826,Private room,100,1,5,10/29/2017,0.22,1,89
21943938,Brooklyn Studio Tower!,18061262,Gilana,Brooklyn,40.68173,-73.96703,Entire home/apt,115,15,7,10/1/2018,0.38,1,5
8966368,Beautiful Apartment in Cobble Hill,321710,Piero,Brooklyn,40.68653,-73.99288,Entire home/apt,225,3,1,4/12/2016,0.03,1,0
10766339,Gorgeous 2BR by Brooklyn Museum,9358748,Uri,Brooklyn,40.67039,-73.95959,Entire home/apt,95,14,3,10/19/2016,0.08,1,0
12973353,CrashPadsUSA Hotbeds for Airline Crew ONLY,63560790,A.B.,Queens,40.70542,-73.82979,Shared room,43,1,8,6/30/2019,0.73,2,362
30388313,"Roomy Midtown East 1BR, Office nook, Doorman, Gym by Blueground",107434423,Blueground,Manhattan,40.74528,-73.97948,Entire home/apt,352,30,0,,,232,268
13530588,Sunny Cozy Room Located In Prime East Flatbush,77778146,Andre,Brooklyn,40.63292,-73.94569,Private room,80,2,7,1/10/2018,0.21,8,189
14264490,Sunny Windsor Terrace 3 BR + deck,2487882,Craig,Brooklyn,40.65092,-73.98054,Entire home/apt,120,5,1,8/15/2018,0.09,2,0
23742000,Spacious modern Apt-only 2feet from Subway!,50003794,Jennifer,Queens,40.74177,-73.88445,Entire home/apt,75,1,31,11/15/2018,1.97,1,0
27584915,CLEAN PRIVATE bathroom in Newly built in 2014,204704622,Momoyo,Queens,40.73874,-73.87615,Private room,59,29,0,,,7,41
25100219,Beautiful Williamsburg home with spectacular views,65178149,Jonathan,Brooklyn,40.71603,-73.96417,Entire home/apt,650,2,6,10/11/2018,0.44,1,0
30567047,WELCOME TRAVELERS AND NYC LOVERS!  R/2,229147376,Melly,Brooklyn,40.6871,-73.95735,Private room,40,15,4,5/25/2019,0.56,11,325
350525,Spacious 2BR near Botanic Garden,74777,Niki & Colin,Brooklyn,40.66888,-73.95292,Entire home/apt,145,14,46,6/19/2018,0.52,1,38
33682555,"Midtown 2 Bed United Nations Loc, Full Kitchen",214347105,Roman,Manhattan,40.75088,-73.96958,Entire home/apt,419,3,1,6/1/2019,0.79,8,343
1839341,Modern Waterfront 2Bed Williamsburg,9610339,Cris,Brooklyn,40.71817,-73.96401,Entire home/apt,300,5,14,2/6/2015,0.22,1,188
10021499,Comfy Private Room in Williamsburg,48446355,Alexandra,Brooklyn,40.71074,-73.95145,Private room,61,1,1,1/2/2016,0.02,1,0
